income,sex,university,hsgrade,grant,dropout
18843.90244,female,pisa,60,no,yes
18203.08772,male,pisa,70,no,yes
18506.26016,female,pisa,74,no,yes
18324.55285,female,pisa,94,no,yes
13739.5935,female,pisa,96,no,yes
17458.33333,male,pisa,63,no,yes
14027.2549,female,pisa,95,no,yes
19326.08451,male,pisa,98,no,yes
10513.82114,female,pisa,92,no,yes
16169.9187,female,pisa,68,no,yes
13278.45528,male,pisa,70,no,yes
12777.7451,female,pisa,68,no,yes
17552.00491,female,pisa,85,no,yes
15569.60784,male,pisa,80,no,yes
16463.41463,male,pisa,61,no,yes
16183.13725,female,pisa,72,no,yes
12651.97452,female,pisa,100,no,yes
18071.05691,female,pisa,68,no,yes
13652.27642,female,pisa,90,no,yes
15619.60784,male,pisa,60,no,yes
18022.15686,female,pisa,60,no,yes
16731.27451,male,pisa,77,no,yes
16812.65882,female,pisa,100,no,yes
11252.35294,female,pisa,82,no,yes
18689.80392,female,pisa,98,no,yes
13926.82927,male,pisa,84,no,yes
17918.92157,female,pisa,100,no,yes
13555.93496,female,pisa,94,no,yes
17204.87805,female,pisa,62,no,yes
14143.98374,male,pisa,64,no,yes
12650.89431,female,pisa,74,no,yes
15332.45098,female,pisa,78,no,yes
15639.43089,female,pisa,100,no,yes
16517.05882,female,pisa,70,no,yes
14353.72549,female,pisa,95,no,yes
13781.05691,female,pisa,100,no,yes
12163.85965,male,pisa,100,no,yes
18808.14035,female,pisa,85,no,yes
13923.0625,female,pisa,100,no,yes
17110.4878,male,pisa,60,no,yes
17735.77236,female,pisa,72,no,yes
14634.14634,female,pisa,68,no,yes
17623.98374,female,pisa,70,no,yes
10696,female,pisa,84,no,yes
18253.24841,female,pisa,81,no,yes
16079.80392,female,pisa,100,no,yes
12892.60163,female,pisa,89,no,yes
17460.97561,female,pisa,61,no,yes
15362.5,female,pisa,100,no,yes
14395.39216,female,pisa,96,no,yes
14479.5935,female,pisa,95,no,yes
16235.36585,female,pisa,90,no,yes
19685.82456,female,pisa,85,no,yes
15969.02439,female,pisa,85,no,yes
12007.07317,female,pisa,92,no,yes
12868.13008,male,pisa,68,no,yes
16133.12281,male,pisa,70,no,yes
17370.73171,female,pisa,91,no,yes
18238.61789,female,pisa,98,no,yes
18248.15287,male,pisa,77,no,yes
13691.92982,female,pisa,74,no,yes
19967.23577,female,pisa,90,no,yes
19948.52941,female,pisa,80,no,yes
19732.54902,male,pisa,70,no,yes
13892.11382,female,pisa,98,no,yes
19706.66667,male,pisa,95,no,yes
19675.93496,female,pisa,80,no,yes
17202.27642,female,pisa,85,no,yes
15136.09756,female,pisa,90,no,yes
15027.47967,female,pisa,86,no,yes
17008.07018,female,pisa,70,no,yes
12660.91228,male,pisa,70,no,yes
13594.90196,male,pisa,100,no,yes
11071.57895,female,pisa,73,no,yes
18714.95935,female,pisa,97,no,yes
11339.8374,male,pisa,60,no,yes
18001.47059,female,pisa,85,no,yes
17862.05882,male,pisa,75,no,yes
18251.62602,female,pisa,100,no,yes
15622.54902,female,pisa,94,no,yes
15361.13821,female,pisa,82,no,yes
13260.35088,male,pisa,100,no,yes
14749.34959,female,pisa,90,no,yes
14878.13008,male,pisa,75,no,yes
16648.37398,female,pisa,72,no,yes
18668.07018,female,pisa,93,no,yes
14841.27389,female,pisa,84,no,yes
11342.27642,male,pisa,75,no,yes
14605.60976,male,pisa,62,no,yes
18611.38211,female,pisa,100,no,yes
17537.39837,male,pisa,82,no,yes
11226.34146,male,pisa,62,no,yes
14122.84553,male,pisa,62,no,yes
17473.57724,female,pisa,84,no,yes
14473.52941,female,pisa,100,no,yes
15545.85366,male,pisa,71,no,yes
17214.41026,female,pisa,94,no,yes
19232.92683,female,pisa,100,no,yes
18820.78431,female,pisa,91,no,yes
12700,female,pisa,80,no,yes
12281.30081,female,pisa,93,no,yes
17058.53659,female,pisa,80,no,yes
16530.4878,female,pisa,100,no,yes
18530.52632,male,pisa,84,no,yes
19327.08772,female,pisa,75,no,yes
10863.05732,male,pisa,60,no,yes
11421.07843,male,pisa,60,no,yes
11803.00813,female,pisa,63,no,yes
10907.39837,male,pisa,72,no,yes
11832.03252,male,pisa,80,no,yes
19761.76471,female,pisa,88,no,yes
18568.62745,female,pisa,72,no,yes
14693.33333,female,pisa,74,no,yes
10889.34959,female,pisa,72,no,yes
15202.94118,female,pisa,73,no,yes
14878.04878,female,pisa,70,no,yes
12932.35294,female,pisa,90,no,yes
18213.41463,male,pisa,78,no,yes
10583.33333,female,pisa,72,no,yes
10606.37255,female,pisa,90,no,yes
19191.54472,female,pisa,62,no,yes
15882.68293,female,pisa,60,no,yes
19235.52846,male,pisa,68,no,yes
11829.26829,female,pisa,67,no,yes
15827.84314,male,pisa,80,no,yes
17750,female,pisa,100,no,yes
19482.52033,female,pisa,72,no,yes
17209.34959,male,pisa,70,no,yes
18671.56863,female,pisa,65,no,yes
18957.88618,female,pisa,94,no,yes
13209.5098,female,pisa,74,no,yes
13209.5098,female,pisa,62,no,yes
11229.11765,female,pisa,60,no,yes
11542.84553,female,pisa,73,no,yes
14890.68627,male,pisa,80,no,yes
16334.41176,female,pisa,93,no,yes
11811.7193,female,pisa,83,no,yes
18565.4375,female,pisa,67,no,yes
18943.13725,female,pisa,65,no,yes
18078.73684,male,pisa,65,no,yes
17519.10828,male,pisa,84,no,yes
17880.39216,female,pisa,76,no,yes
18860,female,pisa,82,no,yes
16692.2293,female,pisa,78,no,yes
12110.4878,female,pisa,83,no,yes
10726.17886,female,pisa,62,no,yes
16832.92683,male,pisa,75,no,yes
18791.30081,female,pisa,80,no,yes
19537.72358,male,pisa,100,no,yes
12299.5935,female,pisa,86,no,yes
14665.44715,male,pisa,60,no,yes
19214.06504,female,pisa,72,no,yes
12227.78947,male,pisa,95,no,yes
14664.11765,male,pisa,60,no,yes
13050.38596,male,pisa,100,no,yes
16213.19298,female,pisa,60,no,yes
18271.57895,male,pisa,60,no,yes
11651.37255,female,pisa,75,no,yes
19572.84211,female,pisa,80,no,yes
19453.13725,female,pisa,98,no,yes
11467.88618,female,pisa,78,no,yes
13050.38596,female,pisa,83,no,yes
19795.52846,female,pisa,62,no,yes
13155.60976,male,pisa,81,no,yes
15109.60784,female,pisa,84,no,yes
13227.05882,female,pisa,70,no,yes
14618.69919,female,pisa,62,no,yes
13420.09804,male,pisa,73,no,yes
12537.89474,male,pisa,82,no,yes
14322.03252,female,pisa,70,no,yes
17754.59649,female,pisa,78,no,yes
10885.69106,male,pisa,70,no,yes
16286.42276,female,pisa,68,no,yes
17249.5935,male,pisa,61,no,yes
16007.23577,female,pisa,92,no,yes
17006.09756,female,pisa,90,no,yes
12545.61404,female,pisa,65,no,yes
17853.33333,female,pisa,80,no,yes
15981.95122,male,pisa,68,no,yes
15995.4375,male,pisa,63,no,yes
19316.66667,female,pisa,63,no,yes
13177.07317,male,pisa,60,no,yes
17088.04878,female,pisa,62,no,yes
17943.72549,female,pisa,91,no,yes
10752.84211,male,pisa,76,no,yes
11917.82456,female,pisa,70,no,yes
12772.35772,female,pisa,67,no,yes
19239.7561,male,pisa,97,no,yes
11017.88618,female,pisa,70,no,yes
14443.03922,male,pisa,85,no,yes
13998.32353,female,pisa,63,no,yes
10993.65854,male,pisa,95,no,yes
16732.92683,female,pisa,70,no,yes
10868.78981,female,pisa,63,no,yes
15517.07317,female,pisa,76,no,yes
16582.10526,female,pisa,80,no,yes
15534.55285,female,pisa,93,no,yes
18878.98089,female,pisa,62,no,yes
17834.95935,female,pisa,85,no,yes
18913.49593,male,pisa,94,no,yes
16878.61789,male,pisa,60,no,yes
19845,female,pisa,78,no,yes
11655.36842,female,pisa,60,no,yes
17764.22764,male,pisa,68,no,yes
12209.80392,male,pisa,70,no,yes
14532.98246,female,pisa,93,no,yes
10639.125,female,pisa,77,no,yes
13983,male,pisa,78,no,yes
11400,female,pisa,70,no,yes
11063.90244,female,pisa,81,no,yes
13317.88618,male,pisa,67,no,yes
10901.54386,male,pisa,81,no,yes
12804.21569,female,pisa,62,no,yes
12052.43902,female,pisa,80,no,yes
11402.94118,male,pisa,63,no,yes
10043.25203,male,pisa,94,no,yes
11112.7451,female,pisa,70,no,yes
18447.31707,female,pisa,80,no,yes
19455.93496,female,pisa,60,no,yes
15611.78862,female,pisa,86,no,yes
13480.1626,female,pisa,60,no,yes
15023.98374,male,pisa,61,no,yes
16381.86275,male,pisa,86,no,yes
12931.07843,male,pisa,73,no,yes
14000,female,pisa,100,no,yes
17821.78862,female,pisa,98,no,yes
17279.18699,female,pisa,63,no,yes
18851.95122,female,pisa,60,no,yes
12432.35294,female,pisa,63,no,yes
16870.4902,female,pisa,89,no,yes
18994.47154,female,pisa,100,no,yes
11942.35294,female,pisa,69,no,yes
11587.47967,female,pisa,93,no,yes
16726.60976,female,pisa,100,no,yes
18050.97561,male,pisa,94,no,yes
10214.52632,female,pisa,96,no,yes
12464.06504,female,pisa,75,no,yes
19168.13725,female,pisa,68,no,yes
16810.4878,female,pisa,82,no,yes
15363.92157,female,pisa,69,no,yes
14419.60784,female,pisa,62,no,yes
10225.09804,male,pisa,72,no,yes
17533.00813,female,pisa,79,no,yes
14138.29268,male,pisa,67,no,yes
16418.61789,male,pisa,75,no,yes
19712.84211,male,pisa,84,no,yes
10841.21951,female,pisa,75,no,yes
11083.62745,female,pisa,64,no,yes
15251.47059,male,pisa,82,no,yes
17016.96078,female,pisa,84,no,yes
14456.49123,female,pisa,75,no,yes
11592.15686,male,pisa,100,no,yes
18811.01754,female,pisa,100,no,yes
18812.84314,male,pisa,70,no,yes
17782.94118,female,pisa,100,no,yes
14044.79675,male,pisa,82,no,yes
13329.375,male,pisa,100,no,yes
19344.41176,male,pisa,100,no,yes
15054.47154,male,pisa,62,no,yes
17881.86275,male,pisa,72,no,yes
15939.23567,female,pisa,70,no,yes
15049.26829,female,pisa,86,no,yes
16588.43137,male,pisa,95,no,yes
14996.17886,female,pisa,96,no,yes
14139.8374,male,pisa,72,no,yes
13972.76423,female,pisa,90,no,yes
16113.23529,male,pisa,68,no,yes
19121.70732,female,pisa,92,no,yes
15043.13725,female,pisa,76,no,yes
18924.42105,female,pisa,100,no,yes
19910.78431,female,pisa,91,no,yes
14159.29825,male,pisa,67,no,yes
17961.86992,female,pisa,88,no,yes
16092.45098,female,pisa,92,no,yes
14839.8374,female,pisa,62,no,yes
16606.26016,female,pisa,82,no,yes
13598.23529,female,pisa,76,no,yes
18500.1626,male,pisa,80,no,yes
10006.01626,female,pisa,63,no,yes
12000.3252,female,pisa,94,no,yes
13778.8535,female,pisa,71,no,yes
15829.41176,female,pisa,67,no,yes
12899.18699,male,pisa,63,no,yes
14399.8374,female,pisa,98,no,yes
14552.43902,male,pisa,70,no,yes
18690.19608,female,pisa,80,no,yes
13627.56098,female,pisa,84,no,yes
15109.5935,female,pisa,64,no,yes
19026.42276,male,pisa,98,no,yes
16049.80392,male,pisa,70,no,yes
18015.44715,female,pisa,100,no,yes
17040.0813,female,pisa,65,no,yes
19846.74797,female,pisa,96,no,yes
18699.6748,female,pisa,100,no,yes
10730.4878,female,pisa,100,no,yes
16510.97561,male,pisa,66,no,yes
18404.30894,male,pisa,80,no,yes
14286.17886,male,pisa,70,no,yes
13646.99187,female,pisa,66,no,yes
15442.60163,female,pisa,68,no,yes
15630.0813,male,pisa,84,no,yes
19405.77236,male,pisa,78,no,yes
11014.21569,female,pisa,85,no,yes
10265.4902,female,pisa,100,no,yes
14145.09804,female,pisa,100,no,yes
11659.61783,male,pisa,77,no,yes
14744.71545,female,pisa,63,no,yes
19149.9187,male,pisa,83,no,yes
19703.43137,female,pisa,80,no,yes
12448.33333,male,pisa,67,no,yes
19605.69106,female,pisa,74,no,yes
17950.78431,male,pisa,87,no,yes
13651.59236,male,pisa,70,no,yes
14806.82927,female,pisa,96,no,yes
16023.65854,male,pisa,90,no,yes
12990.39216,female,pisa,85,no,yes
17991.38211,male,pisa,70,no,yes
16736.27451,male,pisa,70,no,yes
11529.6748,female,pisa,68,no,yes
15550.03509,male,pisa,75,no,yes
11110.56911,male,pisa,74,no,yes
10571.56863,male,pisa,70,no,yes
14961.95122,male,pisa,70,no,yes
15438.59649,male,pisa,70,no,yes
19012.94118,female,pisa,68,no,yes
14407.96748,female,pisa,61,no,yes
15163.33333,male,pisa,63,no,yes
13590.97561,female,pisa,60,no,yes
11054.77707,female,pisa,91,no,yes
15398.37398,female,pisa,87,no,yes
16164.33121,male,pisa,62,no,yes
13570.58824,male,pisa,73,no,yes
18925.60976,male,pisa,60,no,yes
19144.71545,female,pisa,96,no,yes
15521.86992,female,pisa,65,no,yes
16945.4902,female,pisa,100,no,yes
15246.58537,male,pisa,64,no,yes
15560.4878,female,pisa,66,no,yes
11511.54472,female,pisa,96,no,yes
15915.44715,female,pisa,83,no,yes
14741.375,female,pisa,90,no,yes
16722.03252,female,pisa,90,no,yes
18871.0625,male,pisa,74,no,yes
16618.03922,male,pisa,75,no,yes
19977.88618,male,pisa,100,no,yes
12700,male,pisa,74,no,yes
17933.25203,female,pisa,64,no,yes
17173.33333,male,pisa,92,no,yes
17089.02439,female,pisa,90,no,yes
11157.15447,female,pisa,100,no,yes
12858.13725,male,pisa,91,no,yes
11636.76471,male,pisa,76,no,yes
15974.63415,female,pisa,90,no,yes
13456.47059,female,pisa,94,no,yes
16908.94309,male,pisa,60,no,yes
19207.54902,male,pisa,100,no,yes
17575.77236,female,pisa,77,no,yes
11598.82353,female,pisa,92,no,yes
18088.23529,female,pisa,93,no,yes
15719.9187,female,pisa,89,no,yes
15661.13821,female,pisa,91,no,yes
10111.62602,female,pisa,74,no,yes
16580.4375,female,pisa,95,no,yes
17440.12739,male,pisa,65,no,yes
16978.98089,male,pisa,62,no,yes
15019.43089,male,pisa,90,no,yes
12579.41176,female,pisa,86,no,yes
15210.56911,female,pisa,68,no,yes
12192.27642,male,pisa,94,no,yes
19412.33803,female,pisa,100,no,yes
13226.01626,female,pisa,100,no,yes
14332.94118,female,pisa,100,no,yes
18654.5098,male,pisa,60,no,yes
16264.87805,male,pisa,70,no,yes
16168.04878,female,pisa,82,no,yes
10882.35294,female,pisa,62,no,yes
19635.01754,male,pisa,82,no,yes
12725.98039,female,pisa,64,no,yes
15544.58599,female,pisa,72,no,yes
13575.78947,female,pisa,90,no,yes
14979.64912,female,pisa,80,no,yes
13791.71975,male,pisa,82,no,yes
15339.6748,female,pisa,92,no,yes
12719.18699,female,pisa,78,no,yes
17134.22764,male,pisa,90,no,yes
17280.4878,female,pisa,78,no,yes
18046.07843,female,pisa,73,no,yes
16255.69106,male,pisa,85,no,yes
11242.59155,female,pisa,100,no,yes
14627.88618,female,pisa,65,no,yes
17524.87805,female,pisa,93,no,yes
17463.62745,male,pisa,72,no,yes
15451.62602,male,pisa,61,no,yes
16115.88235,female,pisa,76,no,yes
19511.38211,male,pisa,65,no,yes
15618.03922,female,pisa,80,no,yes
19108.14035,female,pisa,80,no,yes
19017.64228,female,pisa,100,no,yes
16073.98374,male,pisa,70,no,yes
19871.36842,female,pisa,93,no,yes
16221.21951,female,pisa,80,no,yes
16992.68293,female,pisa,80,no,yes
16706.07843,female,pisa,62,no,yes
14466.09756,male,pisa,95,no,yes
18350.52632,male,pisa,98,no,yes
19756.09756,male,pisa,60,no,yes
12719.49045,female,pisa,92,no,yes
14772.03252,female,pisa,76,no,yes
17353.20325,male,pisa,93,no,yes
13968.78981,female,pisa,76,no,yes
16451.62602,female,pisa,85,no,yes
10080.39216,female,pisa,72,no,yes
11374.55285,female,pisa,80,no,yes
11707.56098,female,pisa,74,no,yes
17041.66667,female,pisa,72,no,yes
16270.58824,female,pisa,68,no,yes
10720.1626,female,pisa,100,no,yes
16663.78947,female,pisa,78,no,yes
13773.57724,female,pisa,100,no,yes
18996.49123,female,pisa,87,no,yes
18881.5,female,pisa,83,no,yes
15134.01961,male,pisa,74,no,yes
16443.49593,male,pisa,82,no,yes
11189.02439,female,pisa,86,no,yes
16730.4065,female,pisa,60,no,yes
16973.98374,female,pisa,80,no,yes
19057.56098,female,pisa,60,no,yes
15970.09804,male,pisa,65,no,yes
16173.98374,female,pisa,87,no,yes
11294.38596,female,pisa,64,no,yes
16249.6748,female,pisa,65,no,yes
17836.14035,female,pisa,82,no,yes
16521.30081,female,pisa,100,no,yes
18508.04878,female,pisa,100,no,yes
13289.17197,female,pisa,100,no,yes
14983.64912,female,pisa,61,no,yes
19412.52033,female,pisa,81,no,yes
18363.72549,female,pisa,67,no,yes
18195.29825,male,pisa,73,no,yes
10115.77236,female,pisa,100,no,yes
19448.37398,female,pisa,66,no,yes
16014.01961,female,pisa,100,no,yes
14106.20637,female,pisa,74,no,yes
10462.60163,male,pisa,60,no,yes
11016.27451,male,pisa,95,no,yes
16941.82456,female,pisa,72,no,yes
17443.57724,female,pisa,100,no,yes
11973.98374,female,pisa,74,no,yes
17829.82456,female,pisa,100,no,yes
15808.8125,female,pisa,80,no,yes
16167.89809,female,pisa,93,no,yes
14280,male,pisa,81,no,yes
18924.14634,male,pisa,100,no,yes
15420.4065,female,pisa,100,no,yes
18720.3252,female,pisa,92,no,yes
16213.23529,female,pisa,62,no,yes
15404.71545,male,pisa,87,no,yes
16604.60784,female,pisa,70,no,yes
19044.71545,male,pisa,80,no,yes
18832.84553,male,pisa,80,no,yes
11855.28662,female,pisa,80,no,yes
13767.15686,male,pisa,80,no,yes
16262.59649,female,pisa,100,no,yes
12997.72358,female,pisa,91,no,yes
10382.03252,male,pisa,100,no,yes
11461.40127,female,pisa,64,no,yes
17421.13821,female,pisa,60,no,yes
17646.31579,female,pisa,76,no,yes
11265.19608,female,pisa,60,no,yes
16667.56098,female,pisa,100,no,yes
14827.96748,male,pisa,82,no,yes
11136.99187,female,pisa,71,no,yes
15771.56863,female,pisa,80,no,yes
14386.50407,male,pisa,62,no,yes
14767.47967,female,pisa,91,no,yes
12805.20325,female,pisa,77,no,yes
15618.23529,female,pisa,62,no,yes
13727.64228,male,pisa,74,no,yes
16381.40351,male,pisa,60,no,yes
14122.43902,female,pisa,96,no,yes
18233.49593,female,pisa,74,no,yes
14225.04065,male,pisa,60,no,yes
18797.96748,female,pisa,60,no,yes
19056.09756,male,pisa,74,no,yes
16523.98374,female,pisa,100,no,yes
19433.90244,female,pisa,78,no,yes
14422.38596,female,pisa,78,no,yes
15446.09756,female,pisa,84,no,yes
19918.45528,male,pisa,85,no,yes
18960.44715,female,pisa,97,no,yes
15288.78049,female,pisa,73,no,yes
11764.79675,female,pisa,83,no,yes
14732.4507,female,pisa,78,no,yes
12105.77236,male,pisa,70,no,yes
14552.84553,female,pisa,92,no,yes
19164.47154,female,pisa,87,no,yes
11284.90196,male,pisa,60,no,yes
17165.68627,female,pisa,95,no,yes
18412.7451,female,pisa,100,no,yes
15390.4065,female,pisa,100,no,yes
12756.86275,female,pisa,80,no,yes
14505.58824,female,pisa,88,no,yes
17680.29412,female,pisa,92,no,yes
13504.22764,male,pisa,63,no,yes
14904.21569,male,pisa,90,no,yes
16271.33758,female,pisa,82,no,yes
10596.58537,female,pisa,76,no,yes
10933.65854,male,pisa,69,no,yes
10508.13008,female,pisa,78,no,yes
15177.64228,male,pisa,77,no,yes
10199.10828,male,pisa,60,no,yes
18513.88535,female,pisa,69,no,yes
14702.52632,male,pisa,60,no,yes
13694.80392,male,pisa,85,no,yes
12185.77236,male,pisa,70,no,yes
14425.39216,male,pisa,70,no,yes
18735.88235,male,pisa,83,no,yes
15935.66879,male,pisa,65,no,yes
16025.28455,male,pisa,68,no,yes
12723.08772,male,pisa,87,no,yes
14750.88235,male,pisa,70,no,yes
11876.09756,female,pisa,70,no,yes
16645.69106,male,pisa,60,no,yes
10462.53521,male,pisa,80,no,yes
15543.72549,female,pisa,64,no,yes
18594.41176,female,pisa,63,no,yes
10240.09804,female,pisa,65,no,yes
12419.34959,female,pisa,98,no,yes
16568.29268,female,pisa,85,no,yes
18137.5,female,pisa,65,no,yes
13216.66667,female,pisa,82,no,yes
10259.61783,male,pisa,60,no,yes
10830.19608,male,pisa,62,no,yes
17389.40351,female,pisa,62,no,yes
15701.56863,female,pisa,83,no,yes
12064.79675,male,pisa,100,no,yes
14573.68421,female,pisa,61,no,yes
10031.13821,female,pisa,70,no,yes
14609.34959,male,pisa,73,no,yes
10257.32484,female,pisa,65,no,yes
13941.17647,female,pisa,61,no,yes
12458.43137,female,pisa,60,no,yes
11145.39216,male,pisa,85,no,yes
14177.45098,male,pisa,70,no,yes
19133.49593,male,pisa,84,no,yes
10597.2549,male,pisa,72,no,yes
17110.92276,female,pisa,80,no,yes
14741.375,female,pisa,96,no,yes
12663.62745,male,pisa,62,no,yes
11522.11382,female,pisa,67,no,yes
18426.42276,male,pisa,100,no,yes
13878.92157,female,pisa,100,no,yes
10912.7451,female,pisa,67,no,yes
14822.84553,female,pisa,100,no,yes
11341.30081,female,pisa,60,no,yes
15291.0828,female,pisa,70,no,yes
12975,female,pisa,100,no,yes
14226.10526,female,pisa,87,no,yes
18556.09431,female,pisa,77,no,yes
10700,female,pisa,95,no,yes
10250.4065,male,pisa,60,no,yes
10922.92683,male,pisa,90,no,yes
14416,female,pisa,74,no,yes
18516.86275,female,pisa,90,no,yes
11616.14035,female,pisa,78,no,yes
11168.62745,female,pisa,65,no,yes
14233.90244,female,pisa,78,no,yes
19147.2549,female,pisa,100,no,yes
12439.02439,male,pisa,96,no,yes
13801.66667,male,pisa,68,no,yes
12671.21019,male,pisa,60,no,yes
16585.36585,male,pisa,60,no,yes
11582.92683,male,pisa,68,no,yes
17074.4,female,pisa,77,no,yes
19374.03509,female,pisa,60,no,yes
15707.23577,male,pisa,85,no,yes
15220.19608,female,pisa,91,no,yes
12034.73684,female,pisa,95,no,yes
19422.68293,male,pisa,75,no,yes
15422.92683,female,pisa,80,no,yes
16821.82456,female,pisa,75,no,yes
18616.01626,male,pisa,70,no,yes
14303.43137,female,pisa,100,no,yes
12321.30081,female,pisa,73,no,yes
17418.45528,male,pisa,63,no,yes
14721.96491,male,pisa,62,no,yes
17012.60163,female,pisa,75,no,yes
16432,male,pisa,83,no,yes
15205.05263,female,pisa,98,no,yes
12633.33333,male,pisa,80,no,yes
13713.33333,female,pisa,90,no,yes
17630,female,pisa,100,no,yes
14605.79675,male,pisa,73,no,yes
10799.01961,female,pisa,75,no,yes
11757.6875,male,pisa,65,no,yes
17686.86275,female,pisa,98,no,yes
13669.10569,male,pisa,100,no,yes
16307.39837,female,pisa,96,no,yes
13587.15686,female,pisa,65,no,yes
11097.54902,female,pisa,60,no,yes
15176.01626,female,pisa,98,no,yes
14871.22807,female,pisa,83,no,yes
11224.5614,female,pisa,98,no,yes
14442.59649,female,pisa,92,no,yes
16331.22807,male,pisa,62,no,yes
17123.33333,female,pisa,83,no,yes
13665.44715,male,pisa,100,no,yes
11164.79675,female,pisa,62,no,yes
13513.00813,female,pisa,75,no,yes
13137.2549,female,pisa,68,no,yes
15715.20325,male,pisa,86,no,yes
19050.81301,male,pisa,86,no,yes
16217.32484,male,pisa,98,no,yes
17528.84804,male,pisa,60,no,yes
11547.92982,male,pisa,94,no,yes
11710.56911,female,pisa,90,no,yes
17278.43137,female,pisa,75,no,yes
15832.98246,male,pisa,73,no,yes
14553.73984,male,pisa,60,no,yes
18014.81626,female,pisa,100,no,yes
16165.19608,female,pisa,90,no,yes
11738.53659,female,pisa,100,no,yes
11339.21569,female,pisa,88,no,yes
15648.04878,male,pisa,74,no,yes
18696.35088,male,pisa,77,no,yes
15670.73171,male,pisa,70,no,yes
12121.56863,female,pisa,76,no,yes
12515.85366,female,pisa,60,no,yes
19158.02353,female,pisa,90,no,yes
17797.19298,female,pisa,100,no,yes
18817.88618,female,pisa,87,no,yes
18817.88618,male,pisa,72,no,yes
15355.58824,female,pisa,76,no,yes
10400.0813,male,pisa,80,no,yes
14240.39216,male,pisa,70,no,yes
15535.77236,female,pisa,80,no,yes
13613.49593,female,pisa,92,no,yes
11193.49593,male,pisa,62,no,yes
11193.90244,female,pisa,78,no,yes
14029.11765,female,pisa,82,no,yes
17094.55285,male,pisa,70,no,yes
15926.11465,female,pisa,91,no,yes
17482.03252,male,pisa,78,no,yes
19256.42105,female,pisa,67,no,yes
11154.95935,male,pisa,90,no,yes
19985.68627,female,pisa,90,no,yes
17408.28025,female,pisa,84,no,yes
15703.57895,male,pisa,70,no,yes
17812.7451,female,pisa,83,no,yes
12886.94737,male,pisa,72,no,yes
14646.66667,male,pisa,65,no,yes
14699.8374,female,pisa,98,no,yes
13787.7451,male,pisa,96,no,yes
19447.07317,male,pisa,95,no,yes
14096.58537,female,pisa,74,no,yes
15444.11765,male,pisa,60,no,yes
18111.64912,male,pisa,100,no,yes
19723.52941,female,pisa,84,no,yes
15495.93496,male,pisa,85,no,yes
11572.76423,female,pisa,60,no,yes
16810.65041,female,pisa,85,no,yes
16364.10569,male,pisa,80,no,yes
14460.89172,male,pisa,64,no,yes
18370,male,pisa,62,no,yes
13663.94904,male,pisa,68,no,yes
19866.66667,female,pisa,97,no,yes
12910.89431,male,pisa,93,no,yes
16145.52846,male,pisa,79,no,yes
17492.68293,male,pisa,83,no,yes
14767.64228,female,pisa,94,no,yes
19109.43089,male,pisa,81,no,yes
12158.13008,female,pisa,60,no,yes
19818.29268,female,pisa,100,no,yes
19726.47059,male,pisa,65,no,yes
10621.76471,male,pisa,80,no,yes
19401.56863,male,pisa,75,no,yes
16639.9187,female,pisa,78,no,yes
13084.11765,male,pisa,77,no,yes
14752.92683,female,pisa,82,no,yes
14487.7451,male,pisa,100,no,yes
14547.78947,male,pisa,71,no,yes
12372.84314,female,pisa,66,no,yes
10113.41463,female,pisa,93,no,yes
12533.41463,male,pisa,73,no,yes
14437.39837,male,pisa,72,no,yes
11514.52632,male,pisa,100,no,yes
19423.33333,male,pisa,97,no,yes
18567.15686,male,pisa,86,no,yes
17768.62745,male,pisa,100,no,yes
14323.23529,male,pisa,100,no,yes
17271.86992,male,pisa,80,no,yes
17791.95122,female,pisa,70,no,yes
11625.36585,male,pisa,96,no,yes
17465.44715,female,pisa,85,no,yes
17514.31373,female,pisa,69,no,yes
13056.07018,male,pisa,100,no,yes
10181.47059,female,pisa,100,no,yes
13393.62745,male,pisa,66,no,yes
13511.21951,female,pisa,83,no,yes
18709.33333,male,pisa,71,no,yes
11809.43089,male,pisa,60,no,yes
19915.69106,male,pisa,64,no,yes
14426.96078,female,pisa,90,no,yes
16849.6748,female,pisa,100,no,yes
15744.95935,female,pisa,68,no,yes
16963.69427,male,pisa,75,no,yes
19663.00813,male,pisa,65,no,yes
14179.76748,male,pisa,100,no,yes
12358.86179,male,pisa,90,no,yes
13928.45528,male,pisa,82,no,yes
13765.68627,male,pisa,93,no,yes
18168.13725,male,pisa,66,no,yes
15797.15447,male,pisa,95,no,yes
19353.25203,male,pisa,63,no,yes
11892.15686,male,pisa,88,no,yes
13438.61789,female,pisa,82,no,yes
15549.18699,male,pisa,83,no,yes
12669.5122,female,pisa,100,no,yes
15003.25203,male,pisa,92,no,yes
11181,male,pisa,63,no,yes
16168.15287,female,pisa,100,no,yes
19499.9187,male,pisa,60,no,yes
19180,male,pisa,83,no,yes
17403.49593,female,pisa,67,no,yes
16268.56423,female,pisa,100,no,yes
13514.73902,male,pisa,67,no,yes
17394.38137,female,pisa,83,no,yes
16820.56911,female,pisa,100,no,yes
10710.80702,female,pisa,84,no,yes
10677.72358,female,pisa,100,no,yes
16443.65854,female,pisa,100,no,yes
13343.73984,female,pisa,100,no,yes
10191.46341,male,pisa,94,no,yes
19185.78431,female,pisa,87,no,yes
15820.73171,male,pisa,85,no,yes
15301.96078,female,pisa,67,no,yes
14665.29412,male,pisa,62,no,yes
13510.1626,female,pisa,76,no,yes
14750.0813,male,pisa,78,no,yes
